VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee,cbd_congestion_fee,source_month,source_file
2,2025-10-28 13:48:46,2025-10-28 14:01:32,1.0,0.61,1.0,N,162,162,1,12.1,0.0,0.5,3.37,0.0,1.0,20.22,2.5,0.0,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-30 11:47:36,2025-10-30 12:03:08,1.0,0.94,1.0,N,249,114,1,13.5,0.0,0.5,3.65,0.0,1.0,21.9,2.5,0.0,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-08 21:32:46,2025-10-08 21:43:24,1.0,0.84,1.0,N,170,229,2,10.7,1.0,0.5,0.0,0.0,1.0,16.45,2.5,0.0,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-10 09:41:46,2025-10-10 09:54:13,1.0,1.79,1.0,N,236,161,1,13.5,0.0,0.5,3.65,0.0,1.0,21.9,2.5,0.0,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-13 17:14:40,2025-10-13 17:26:52,,2.05,,,263,229,0,12.43,0.0,0.5,0.0,0.0,1.0,17.18,,,0.75,10,yellow_tripdata_2025-10.parquet
1,2025-10-19 19:11:37,2025-10-19 19:30:15,1.0,8.2,1.0,N,138,170,1,32.4,10.0,0.5,10.15,6.94,1.0,60.99,2.5,1.75,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-28 17:07:50,2025-10-28 17:21:30,1.0,2.55,1.0,N,74,262,1,14.9,2.5,0.5,4.28,0.0,1.0,25.68,2.5,0.0,0.0,10,yellow_tripdata_2025-10.parquet
1,2025-10-21 11:58:13,2025-10-21 12:43:36,1.0,12.8,1.0,N,138,161,1,59.0,10.0,0.5,10.0,6.94,1.0,87.44,2.5,1.75,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-08 20:07:02,2025-10-08 20:14:52,3.0,1.09,1.0,N,87,231,2,9.3,1.0,0.5,0.0,0.0,1.0,15.05,2.5,0.0,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-07 20:43:28,2025-10-07 21:20:17,1.0,6.0,1.0,N,234,37,1,35.2,1.0,0.5,4.1,0.0,1.0,45.05,2.5,0.0,0.75,10,yellow_tripdata_2025-10.parquet
1,2025-10-12 21:02:58,2025-10-12 21:16:49,1.0,2.3,1.0,N,246,162,1,12.8,4.25,0.5,3.7,0.0,1.0,22.25,2.5,0.0,0.75,10,yellow_tripdata_2025-10.parquet
1,2025-10-01 15:25:25,2025-10-01 15:29:18,1.0,0.4,1.0,N,141,140,2,5.8,2.5,0.5,0.0,0.0,1.0,9.8,2.5,0.0,0.0,10,yellow_tripdata_2025-10.parquet
2,2025-10-15 17:14:24,2025-10-15 17:56:52,,0.02,,,79,138,0,54.39,0.0,0.5,11.83,0.0,1.0,70.97,,,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-13 06:02:04,2025-10-13 06:06:58,1.0,0.84,1.0,N,162,230,1,6.5,1.0,0.5,2.45,0.0,1.0,14.7,2.5,0.0,0.75,10,yellow_tripdata_2025-10.parquet
1,2025-10-19 13:53:53,2025-10-19 14:11:16,,2.1,,,107,209,0,15.13,0.0,0.5,0.0,0.0,1.0,19.88,,,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-07 09:58:21,2025-10-07 10:22:02,1.0,4.32,1.0,N,87,234,1,25.4,0.0,0.5,2.0,0.0,1.0,32.15,2.5,0.0,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-31 09:29:58,2025-10-31 09:34:32,1.0,0.73,1.0,N,237,236,1,6.5,0.0,0.5,2.0,0.0,1.0,12.5,2.5,0.0,0.0,10,yellow_tripdata_2025-10.parquet
2,2025-10-22 15:55:10,2025-10-22 17:09:16,1.0,16.89,2.0,N,164,132,1,70.0,0.0,0.5,20.42,6.94,1.0,102.11,2.5,0.0,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-22 23:02:00,2025-10-22 23:06:22,,2.16,,,75,140,0,-3.52,0.0,0.5,0.0,0.0,1.0,0.48,,,0.0,10,yellow_tripdata_2025-10.parquet
2,2025-10-15 21:51:47,2025-10-15 22:14:22,1.0,6.56,1.0,N,230,112,1,29.6,1.0,0.5,8.46,6.94,1.0,50.75,2.5,0.0,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-31 23:07:37,2025-10-31 23:37:07,,3.46,,,246,141,0,2.28,0.0,0.5,0.0,0.0,1.0,7.03,,,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-28 09:53:45,2025-10-28 10:00:27,1.0,1.05,1.0,N,144,148,1,8.6,0.0,0.5,2.67,0.0,1.0,16.02,2.5,0.0,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-02 22:51:12,2025-10-02 22:56:45,1.0,1.22,1.0,N,186,249,1,7.9,1.0,0.5,2.73,0.0,1.0,16.38,2.5,0.0,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-17 12:46:43,2025-10-17 13:16:09,4.0,3.76,1.0,N,68,209,1,27.5,0.0,0.5,8.06,0.0,1.0,40.31,2.5,0.0,0.75,10,yellow_tripdata_2025-10.parquet
1,2025-10-22 14:57:05,2025-10-22 15:01:10,1.0,0.8,1.0,N,238,151,1,5.8,0.0,0.5,1.45,0.0,1.0,8.75,0.0,0.0,0.0,10,yellow_tripdata_2025-10.parquet
2,2025-10-23 21:54:34,2025-10-23 22:14:58,1.0,5.32,1.0,N,87,161,1,26.8,1.0,0.5,6.51,0.0,1.0,39.06,2.5,0.0,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-21 18:40:10,2025-10-21 18:57:25,2.0,4.8,1.0,N,132,215,1,21.9,2.5,0.5,5.18,0.0,1.0,32.83,0.0,1.75,0.0,10,yellow_tripdata_2025-10.parquet
2,2025-10-07 23:30:02,2025-10-07 23:49:25,1.0,4.77,1.0,N,249,140,1,22.6,1.0,0.5,5.0,0.0,1.0,33.35,2.5,0.0,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-27 16:11:27,2025-10-27 16:19:11,,0.0,,,161,161,0,-0.07,0.0,0.5,0.0,0.0,1.0,4.68,,,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-09 23:43:02,2025-10-09 23:51:54,,1.33,,,114,79,0,-4.75,0.0,0.5,0.0,0.0,1.0,3.0,,,0.75,10,yellow_tripdata_2025-10.parquet
1,2025-10-04 18:16:46,2025-10-04 18:28:29,,1.4,,,233,224,0,11.0,0.0,0.5,0.0,0.0,1.0,15.75,,,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-30 09:24:31,2025-10-30 09:58:02,1.0,13.06,1.0,N,170,138,1,53.4,5.0,0.5,14.02,6.94,1.0,84.11,2.5,0.0,0.75,10,yellow_tripdata_2025-10.parquet
1,2025-10-18 14:04:35,2025-10-18 14:27:23,,3.3,,,159,18,0,20.1,0.0,0.5,0.0,0.0,1.0,21.6,,,0.0,10,yellow_tripdata_2025-10.parquet
2,2025-10-06 13:29:34,2025-10-06 13:37:15,1.0,0.86,1.0,N,239,142,2,9.3,0.0,0.5,0.0,0.0,1.0,13.3,2.5,0.0,0.0,10,yellow_tripdata_2025-10.parquet
2,2025-10-01 21:49:00,2025-10-01 22:00:41,1.0,3.36,1.0,N,79,209,1,17.7,1.0,0.5,4.69,0.0,1.0,28.14,2.5,0.0,0.75,10,yellow_tripdata_2025-10.parquet
1,2025-10-09 12:43:05,2025-10-09 13:07:50,1.0,10.3,1.0,N,262,138,1,40.8,7.5,0.5,11.35,6.94,1.0,68.09,2.5,0.0,0.0,10,yellow_tripdata_2025-10.parquet
2,2025-10-15 17:23:44,2025-10-15 17:41:36,1.0,1.8,1.0,N,162,142,1,15.6,2.5,0.5,2.5,0.0,1.0,25.35,2.5,0.0,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-15 18:38:15,2025-10-15 19:09:43,1.0,2.39,1.0,N,140,230,1,26.1,2.5,0.5,6.67,0.0,1.0,40.02,2.5,0.0,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-04 08:59:12,2025-10-04 09:18:29,1.0,1.24,1.0,N,141,163,1,17.0,0.0,0.5,4.35,0.0,1.0,26.1,2.5,0.0,0.75,10,yellow_tripdata_2025-10.parquet
1,2025-10-31 13:13:11,2025-10-31 14:14:47,,13.0,,,132,181,0,67.4,1.75,0.5,10.6,0.0,1.0,81.25,,,0.0,10,yellow_tripdata_2025-10.parquet
2,2025-10-27 10:30:43,2025-10-27 10:33:12,1.0,0.24,1.0,N,140,141,1,4.4,0.0,0.5,1.68,0.0,1.0,10.08,2.5,0.0,0.0,10,yellow_tripdata_2025-10.parquet
2,2025-10-29 01:26:15,2025-10-29 01:45:20,,4.21,,,186,151,0,-5.14,0.0,0.5,0.0,0.0,1.0,-0.39,,,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-18 16:32:24,2025-10-18 16:44:53,1.0,0.96,1.0,N,249,234,1,11.4,0.0,0.5,2.5,0.0,1.0,18.65,2.5,0.0,0.75,10,yellow_tripdata_2025-10.parquet
1,2025-10-17 15:33:31,2025-10-17 15:45:01,1.0,1.2,1.0,N,140,237,1,10.7,2.5,0.5,4.4,0.0,1.0,19.1,2.5,0.0,0.0,10,yellow_tripdata_2025-10.parquet
1,2025-10-15 12:21:10,2025-10-15 12:48:25,1.0,4.6,1.0,N,48,88,2,27.5,3.25,0.5,0.0,0.0,1.0,32.25,2.5,0.0,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-04 17:21:28,2025-10-04 17:38:02,1.0,1.38,1.0,N,107,164,4,-14.9,0.0,-0.5,0.0,0.0,-1.0,-19.65,-2.5,0.0,-0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-13 17:12:21,2025-10-13 17:19:12,1.0,1.22,1.0,N,236,239,1,8.6,0.0,0.5,2.4,0.0,1.0,15.0,2.5,0.0,0.0,10,yellow_tripdata_2025-10.parquet
1,2025-10-11 20:52:47,2025-10-11 20:58:30,1.0,0.6,1.0,N,230,186,2,7.2,4.25,0.5,0.0,0.0,1.0,12.95,2.5,0.0,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-15 11:47:53,2025-10-15 12:09:53,1.0,8.4,1.0,N,138,75,1,35.2,5.0,0.5,10.08,6.94,1.0,60.47,0.0,1.75,0.0,10,yellow_tripdata_2025-10.parquet
2,2025-10-26 15:25:07,2025-10-26 15:59:35,,4.38,,,125,237,0,-4.75,0.0,0.5,0.0,0.0,1.0,16.52,,,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-17 10:32:43,2025-10-17 10:43:27,1.0,0.8,1.0,N,141,237,1,10.0,0.0,0.5,2.0,0.0,1.0,16.0,2.5,0.0,0.0,10,yellow_tripdata_2025-10.parquet
2,2025-10-31 07:40:28,2025-10-31 08:52:16,1.0,19.55,2.0,N,132,238,1,70.0,0.0,0.5,16.19,6.94,1.0,98.88,2.5,1.75,0.0,10,yellow_tripdata_2025-10.parquet
1,2025-10-10 21:48:11,2025-10-10 22:04:27,1.0,2.4,1.0,N,113,87,1,14.9,4.25,0.5,3.0,0.0,1.0,23.65,2.5,0.0,0.75,10,yellow_tripdata_2025-10.parquet
1,2025-10-27 13:12:15,2025-10-27 13:23:04,1.0,3.0,1.0,N,68,13,2,15.6,3.25,0.5,0.0,0.0,1.0,20.35,2.5,0.0,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-12 15:32:03,2025-10-12 16:11:08,,15.94,,,25,235,0,51.04,0.0,0.5,0.0,0.0,1.0,55.79,,,0.75,10,yellow_tripdata_2025-10.parquet
1,2025-10-31 10:43:14,2025-10-31 11:07:13,1.0,2.8,1.0,N,43,234,1,20.5,3.25,0.5,4.5,0.0,1.0,29.75,2.5,0.0,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-16 20:09:25,2025-10-16 20:15:04,1.0,1.38,1.0,N,238,143,1,8.6,1.0,0.5,2.72,0.0,1.0,16.32,2.5,0.0,0.0,10,yellow_tripdata_2025-10.parquet
1,2025-10-04 00:36:47,2025-10-04 00:51:59,,1.8,,,249,148,0,14.13,0.0,0.5,0.0,0.0,1.0,18.88,,,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-08 22:07:12,2025-10-08 22:10:57,1.0,0.56,1.0,N,236,236,1,5.8,1.0,0.5,2.16,0.0,1.0,12.96,2.5,0.0,0.0,10,yellow_tripdata_2025-10.parquet
2,2025-10-09 16:34:32,2025-10-09 16:46:27,1.0,1.18,1.0,N,263,75,1,11.4,2.5,0.5,3.0,0.0,1.0,20.9,2.5,0.0,0.0,10,yellow_tripdata_2025-10.parquet
2,2025-10-10 18:06:48,2025-10-10 18:56:37,,0.0,,,17,137,0,38.77,0.0,0.5,0.0,0.0,1.0,43.52,,,0.75,10,yellow_tripdata_2025-10.parquet
1,2025-10-02 11:22:31,2025-10-02 11:34:20,1.0,2.5,99.0,N,219,216,1,20.5,0.0,0.5,0.0,0.0,0.0,21.0,0.0,0.0,0.0,10,yellow_tripdata_2025-10.parquet
2,2025-10-12 14:05:16,2025-10-12 14:24:33,2.0,4.69,1.0,N,166,48,1,24.0,0.0,0.5,5.75,0.0,1.0,34.5,2.5,0.0,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-27 10:35:22,2025-10-27 10:53:49,1.0,5.31,1.0,N,162,88,2,26.8,0.0,0.5,0.0,0.0,1.0,31.55,2.5,0.0,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-28 16:16:19,2025-10-28 16:43:27,1.0,2.77,1.0,N,161,249,1,24.0,0.0,0.5,3.0,0.0,1.0,31.75,2.5,0.0,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-14 23:25:35,2025-10-14 23:38:51,,3.82,,,164,232,0,16.41,0.0,0.5,0.0,0.0,1.0,21.16,,,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-20 09:22:55,2025-10-20 09:31:40,4.0,0.93,1.0,N,161,100,1,9.3,0.0,0.5,2.81,0.0,1.0,16.86,2.5,0.0,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-08 22:12:31,2025-10-08 22:28:49,1.0,3.11,1.0,N,237,90,1,19.1,1.0,0.5,4.97,0.0,1.0,29.82,2.5,0.0,0.75,10,yellow_tripdata_2025-10.parquet
1,2025-10-22 07:09:43,2025-10-22 07:19:11,1.0,2.7,1.0,N,231,234,1,13.5,3.25,0.5,3.65,0.0,1.0,21.9,2.5,0.0,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-11 19:48:01,2025-10-11 20:08:33,,2.26,,,144,186,0,-4.75,0.0,0.5,0.0,0.0,1.0,4.62,,,0.75,10,yellow_tripdata_2025-10.parquet
1,2025-10-29 22:11:51,2025-10-29 22:52:10,,8.0,,,17,141,0,34.75,0.0,0.5,0.0,0.0,1.0,38.75,,,0.0,10,yellow_tripdata_2025-10.parquet
2,2025-10-08 08:40:45,2025-10-08 08:53:38,,1.43,,,237,161,0,17.3,0.0,0.5,0.0,0.0,1.0,22.05,,,0.75,10,yellow_tripdata_2025-10.parquet
1,2025-10-26 13:08:00,2025-10-26 13:18:18,,2.1,,,162,263,0,10.8,0.0,0.5,0.0,0.0,1.0,15.55,,,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-12 21:04:39,2025-10-12 21:17:08,1.0,2.61,1.0,N,211,164,1,14.9,1.0,0.5,2.0,0.0,1.0,22.65,2.5,0.0,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-01 18:12:43,2025-10-01 19:09:06,2.0,15.73,2.0,N,132,230,1,70.0,5.0,0.5,17.34,6.94,1.0,104.03,2.5,0.0,0.75,10,yellow_tripdata_2025-10.parquet
1,2025-10-08 14:28:18,2025-10-08 14:38:30,1.0,1.6,1.0,N,113,170,1,10.7,3.25,0.5,3.1,0.0,1.0,18.55,2.5,0.0,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-27 15:55:07,2025-10-27 16:00:30,2.0,0.9,1.0,N,13,231,1,7.2,0.0,0.5,0.0,0.0,1.0,11.95,2.5,0.0,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-24 23:39:43,2025-10-24 23:59:38,1.0,2.58,1.0,N,48,249,1,18.4,1.0,0.5,0.0,0.0,1.0,24.15,2.5,0.0,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-25 20:17:56,2025-10-25 20:31:25,2.0,1.66,1.0,N,170,68,1,12.8,1.0,0.5,3.71,0.0,1.0,22.26,2.5,0.0,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-04 19:45:34,2025-10-04 19:57:04,2.0,1.34,1.0,N,161,170,2,11.4,0.0,0.5,0.0,0.0,1.0,16.15,2.5,0.0,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-24 23:26:47,2025-10-24 23:40:32,1.0,1.75,1.0,N,234,170,1,14.2,1.0,0.5,3.99,0.0,1.0,23.94,2.5,0.0,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-16 18:37:21,2025-10-16 18:52:55,1.0,1.42,1.0,N,234,161,1,14.9,2.5,0.5,4.43,0.0,1.0,26.58,2.5,0.0,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-21 14:21:14,2025-10-21 14:33:18,1.0,1.46,1.0,N,114,158,1,12.1,0.0,0.5,2.0,0.0,1.0,18.85,2.5,0.0,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-11 20:34:53,2025-10-11 20:39:53,1.0,0.57,1.0,N,236,263,1,6.5,1.0,0.5,2.0,0.0,1.0,13.5,2.5,0.0,0.0,10,yellow_tripdata_2025-10.parquet
2,2025-10-04 19:25:36,2025-10-04 20:00:47,,7.86,,,4,223,0,31.99,0.0,0.5,0.0,0.0,1.0,36.74,,,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-05 00:20:02,2025-10-05 00:24:15,1.0,1.04,1.0,N,141,237,1,7.2,1.0,0.5,2.59,0.0,1.0,15.54,2.5,0.0,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-08 09:25:29,2025-10-08 09:34:20,1.0,0.0,1.0,N,170,234,1,8.6,0.0,0.5,2.67,0.0,1.0,16.02,2.5,0.0,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-01 21:01:22,2025-10-01 21:06:01,5.0,1.0,1.0,N,113,211,1,6.5,1.0,0.5,3.68,0.0,1.0,15.93,2.5,0.0,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-21 17:34:42,2025-10-21 17:40:45,1.0,0.85,1.0,N,237,263,1,7.2,2.5,0.5,4.11,0.0,1.0,17.81,2.5,0.0,0.0,10,yellow_tripdata_2025-10.parquet
2,2025-10-19 18:51:45,2025-10-19 18:58:35,1.0,1.15,1.0,N,263,237,1,8.6,0.0,0.5,3.15,0.0,1.0,15.75,2.5,0.0,0.0,10,yellow_tripdata_2025-10.parquet
2,2025-10-13 07:46:50,2025-10-13 08:10:49,1.0,11.08,1.0,N,132,61,2,44.3,0.0,0.5,0.0,0.0,1.0,47.55,0.0,1.75,0.0,10,yellow_tripdata_2025-10.parquet
2,2025-10-23 05:32:30,2025-10-23 05:44:19,,3.62,,,237,42,0,2.05,0.0,0.5,0.0,0.0,1.0,6.8,,,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-04 15:50:56,2025-10-04 15:56:17,1.0,0.94,1.0,N,144,231,4,7.2,0.0,0.5,0.0,0.0,1.0,11.95,2.5,0.0,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-21 14:09:31,2025-10-21 15:01:11,1.0,12.09,1.0,N,88,138,1,56.2,5.0,0.5,13.19,0.0,1.0,79.14,2.5,0.0,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-16 11:04:07,2025-10-16 11:17:43,1.0,1.45,1.0,N,237,262,1,12.8,0.0,0.5,1.68,0.0,1.0,18.48,2.5,0.0,0.0,10,yellow_tripdata_2025-10.parquet
2,2025-10-06 16:34:51,2025-10-06 16:37:38,1.0,0.5,1.0,N,236,236,1,5.1,2.5,0.5,2.9,0.0,1.0,14.5,2.5,0.0,0.0,10,yellow_tripdata_2025-10.parquet
1,2025-10-20 05:35:43,2025-10-20 06:48:02,1.0,10.0,99.0,N,218,49,1,36.5,0.0,0.5,0.0,0.0,0.0,37.0,0.0,0.0,0.0,10,yellow_tripdata_2025-10.parquet
1,2025-10-06 21:21:30,2025-10-06 21:29:44,1.0,1.2,1.0,N,234,48,1,8.6,4.25,0.5,3.6,0.0,1.0,17.95,2.5,0.0,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-19 00:47:37,2025-10-19 00:55:16,,0.9,,,209,231,0,13.79,0.0,0.5,0.0,0.0,1.0,18.54,,,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-26 01:50:45,2025-10-26 01:58:58,3.0,0.86,1.0,N,114,232,1,8.6,1.0,0.5,2.87,0.0,1.0,17.22,2.5,0.0,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-28 08:37:19,2025-10-28 08:39:23,1.0,0.23,1.0,N,229,162,1,4.4,0.0,0.5,1.5,0.0,1.0,10.65,2.5,0.0,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-21 14:50:34,2025-10-21 15:01:30,1.0,0.83,1.0,N,163,100,2,10.7,0.0,0.5,0.0,0.0,1.0,15.45,2.5,0.0,0.75,10,yellow_tripdata_2025-10.parquet
1,2025-10-12 14:47:34,2025-10-12 15:07:19,1.0,2.7,1.0,N,144,230,1,19.8,3.25,0.5,4.9,0.0,1.0,29.45,2.5,0.0,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-17 18:40:25,2025-10-17 18:59:56,1.0,4.02,1.0,N,143,42,1,20.5,2.5,0.5,2.7,0.0,1.0,29.7,2.5,0.0,0.0,10,yellow_tripdata_2025-10.parquet
2,2025-10-26 12:58:20,2025-10-26 13:15:13,1.0,2.32,1.0,N,186,148,1,16.3,0.0,0.5,2.1,0.0,1.0,23.15,2.5,0.0,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-28 16:29:42,2025-10-28 16:46:51,1.0,1.03,1.0,N,163,229,1,14.9,2.5,0.5,3.5,0.0,1.0,25.65,2.5,0.0,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-12 01:55:52,2025-10-12 02:19:42,1.0,6.47,1.0,N,249,80,1,31.0,1.0,0.5,7.35,0.0,1.0,44.1,2.5,0.0,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-01 21:51:11,2025-10-01 21:57:03,1.0,0.5,1.0,N,68,68,1,7.2,1.0,0.5,2.59,0.0,1.0,15.54,2.5,0.0,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-03 12:24:34,2025-10-03 12:38:19,1.0,1.68,1.0,N,236,161,1,13.5,0.0,0.5,3.65,0.0,1.0,21.9,2.5,0.0,0.75,10,yellow_tripdata_2025-10.parquet
1,2025-10-31 23:20:26,2025-10-31 23:39:04,1.0,2.1,1.0,N,234,229,1,17.0,4.25,0.5,5.7,0.0,1.0,28.45,2.5,0.0,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-13 17:11:32,2025-10-13 17:20:15,,1.31,,,236,163,0,10.6,0.0,0.5,0.0,0.0,1.0,15.35,,,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-24 19:57:04,2025-10-24 20:11:14,,3.27,,,263,233,0,-3.47,0.0,0.5,0.0,0.0,1.0,1.28,,,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-11 00:25:16,2025-10-11 00:37:54,,2.11,,,249,161,0,-4.75,0.0,0.5,0.0,0.0,1.0,4.96,,,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-14 15:03:06,2025-10-14 15:17:18,1.0,2.32,1.0,N,236,151,1,15.6,0.0,0.5,3.92,0.0,1.0,23.52,2.5,0.0,0.0,10,yellow_tripdata_2025-10.parquet
1,2025-10-16 16:07:43,2025-10-16 16:31:45,1.0,1.4,1.0,N,163,164,1,19.8,5.75,0.5,5.4,0.0,1.0,32.45,2.5,0.0,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-08 03:42:49,2025-10-08 03:56:36,,2.96,,,262,230,0,13.04,0.0,0.5,0.0,0.0,1.0,17.79,,,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-21 22:16:25,2025-10-21 22:36:06,1.0,9.33,1.0,N,138,238,1,38.0,6.0,0.5,10.99,6.94,1.0,67.68,2.5,1.75,0.0,10,yellow_tripdata_2025-10.parquet
2,2025-10-05 09:16:45,2025-10-05 09:29:20,,3.33,,,151,48,0,19.91,0.0,0.5,0.0,0.0,1.0,24.66,,,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-30 21:47:49,2025-10-30 21:53:36,1.0,0.79,1.0,N,90,234,1,7.2,1.0,0.5,2.59,0.0,1.0,15.54,2.5,0.0,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-29 17:50:29,2025-10-29 18:53:55,,0.0,,,186,265,0,-18.31,0.0,0.0,0.0,16.06,1.0,-0.5,,,0.75,10,yellow_tripdata_2025-10.parquet
1,2025-10-26 18:40:22,2025-10-26 19:06:02,1.0,3.0,99.0,N,17,35,1,21.5,0.0,0.5,0.0,0.0,0.0,22.0,0.0,0.0,0.0,10,yellow_tripdata_2025-10.parquet
2,2025-10-25 13:02:44,2025-10-25 13:30:50,,6.07,,,42,142,0,0.3,0.0,0.5,0.0,0.0,1.0,5.05,,,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-05 09:25:13,2025-10-05 09:47:20,,4.72,,,232,61,0,24.7,0.0,0.5,0.0,0.0,1.0,29.45,,,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-09 19:31:12,2025-10-09 19:49:21,2.0,2.01,1.0,N,79,164,1,16.3,2.5,0.5,4.71,0.0,1.0,28.26,2.5,0.0,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-06 00:16:45,2025-10-06 00:24:14,,2.0,,,145,112,0,9.16,0.0,0.5,0.0,0.0,1.0,10.66,,,0.0,10,yellow_tripdata_2025-10.parquet
2,2025-10-01 08:17:11,2025-10-01 08:47:20,,2.69,,,89,181,0,24.5,0.0,0.5,0.0,0.0,1.0,26.0,,,0.0,10,yellow_tripdata_2025-10.parquet
2,2025-10-16 17:27:18,2025-10-16 17:35:29,1.0,1.15,1.0,N,142,141,1,9.3,2.5,0.5,3.16,0.0,1.0,18.96,2.5,0.0,0.0,10,yellow_tripdata_2025-10.parquet
2,2025-10-10 16:19:51,2025-10-10 16:21:47,3.0,0.25,5.0,N,265,265,3,-75.0,0.0,0.0,0.0,0.0,-1.0,-76.0,0.0,0.0,0.0,10,yellow_tripdata_2025-10.parquet
2,2025-10-31 17:11:01,2025-10-31 17:20:36,1.0,1.23,1.0,N,75,236,1,10.0,2.5,0.5,3.3,0.0,1.0,19.8,2.5,0.0,0.0,10,yellow_tripdata_2025-10.parquet
2,2025-10-22 18:19:19,2025-10-22 18:40:10,3.0,1.31,1.0,N,234,230,1,17.7,2.5,0.5,5.0,0.0,1.0,29.95,2.5,0.0,0.75,10,yellow_tripdata_2025-10.parquet
2,2025-10-16 07:11:07,2025-10-16 07:31:48,,6.42,,,263,167,0,23.58,0.0,0.5,0.0,6.94,1.0,34.52,,,0.0,10,yellow_tripdata_2025-10.parquet
2,2025-10-23 15:07:55,2025-10-23 15:27:49,1.0,2.02,1.0,N,237,170,1,18.4,0.0,0.5,5.79,0.0,1.0,28.94,2.5,0.0,0.75,10,yellow_tripdata_2025-10.parquet
